id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
803745,1009537,10000,10000,10000, 36 months,0.0542,301.6,A,A1,Fundtech Corporation,9 years,MORTGAGE,90000,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803745,  Borrower added on 07/02/11 > This loan will allow me to pay off not only my own 2 credit cards debt (currently $3300) but also my daughter's as she has been unable to find a job after she was laid off on 08/2008. She is now attending school and while she was never late some of her credit card holders jacked up the rate to 28% and I have had to help her by assuming her CC payments. Obviously a lower rate like the one you have offered would allow me to pay off that debt a whole lot sooner. The actual total debt as of 7/2/2011 is $8100 and the reason I applied for $10K is to take the remainder to do some insulation improvements on my home's attic  that should end up lowering my energy bills.<br/>,credit_card,Credit Card Refinancing,300xx,GA,10.41,0,1995-06,780,784,0,,,11,0,11532,0.424,24,false,0.00,0.00,10808.708946167799,10808.71,10000.00,808.71,0.0,0.0,0.0,2014-06,206.94,,2014-06,784,780,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803734,1009526,6000,6000,6000, 36 months,0.1099,196.41,B,B3,Integrity Intergration Resources,2 years,MORTGAGE,105000,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803734,,home_improvement,Home Improvement,760xx,TX,6.74,0,1983-05,685,689,0,69,,8,0,5748,0.25,16,false,0.00,0.00,7070.5008412004,7070.50,6000.00,1070.50,0.0,0.0,0.0,2014-07,213.1,,2014-07,764,760,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
783506,986624,22000,22000,12000, 60 months,0.1099,478.23,B,B3,Norddeustche LandesBank Girozentrale,3 years,RENT,70000,Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=783506,"  Borrower added on 07/03/11 > I have excellent credit.  I don't miss making any of my monthly payments on credit or my personal household expenses.  I have maintain a steady income for over twenty years.  I was debt free ten years ago and I plan to do that again but I don't plan on being in this position ever again.  I will pay off this loan before the fives years is up.<br/> Borrower added on 07/07/11 > I've been employed for over twenty years.  My monthly debt and expenses are up to date, with no late or missed payments.  My credit history is excellent and I will repay this loan.<br/>",debt_consolidation,Personal Loan,104xx,NY,10.8,0,1985-02,750,754,0,,,8,0,13058,0.438,11,false,0.00,0.00,24818.9908384967,13537.63,22000.00,2818.99,0.0,0.0,0.0,2012-11,8130.8,,2012-11,794,790,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
799149,1004315,9000,9000,8750, 36 months,0.1059,292.91,B,B2,Department of Homeland Security,9 years,MORTGAGE,72396,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=799149,  Borrower added on 07/03/11 > This loan will allow me to pay off and therefore access a larger loan from my TSP account which has grown substantially. Consider it risk free as I will have the ability to access a much larger amount in the near future. There will be no concern paying this loan either in monthly payments or a lump sum.<br/>,debt_consolidation,TSP,026xx,MA,8.77,0,1996-05,705,709,0,,,10,0,25240,0.588,27,false,0.00,0.00,9232.921597795099,8976.46,9000.00,232.92,0.0,0.0,0.0,2011-10,8648.83,,2015-09,619,615,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803702,1009493,11075,11075,11075, 36 months,0.1349,375.78,C,C2,UNITED TRANZACTIONS,< 1 year,MORTGAGE,55000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803702,"  Borrower added on 07/02/11 > o the extent that I can, I am determined to reduce all my expenses and make more efficient use of my income. To that end, I have already started negotiations with my bank to refinance my mortgage thru the government&rsquo;s Home Affordable Modification Program. I currently pay $1,500 on a property for which I can pay much less once I modify; my total credit card debt is about $9,000.00 and as much as I pay more than the minimum payment, in addition to interest rates in excess of 20% for each, there is always a surcharge of one kind or another. At those rates it will be years before I can repay them. All my credit card payments combined are about $450.00 per month. I have never been late in any of my payments.<br/>I am a stable person, worked for my previous employer for 8 years. A little over six months ago, I switched jobs to a better paying position with more growth potential. I pay all my bills on time, I want to rid myself of the credit cards all together and take a completely different approach to how I spend money. If I don&rsquo;t have the cash for it, I will not buy it. This approach has been working well so far but as much as I pay on the cards, I don&rsquo;t see a significant reduction of my debt in a reasonable amount of time.<br/><br/>Thank you for your consideration<br/>",credit_card,Pay off credit cards,330xx,FL,17.26,0,2003-10,675,679,0,,,10,0,9506,0.747,13,false,0.00,0.00,13346.3172927776,13346.32,11075.00,2271.32,0.0,0.0,0.0,2013-10,3600.0,,2015-08,719,715,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
794101,998689,20375,20375,19973.904447729113, 60 months,0.1099,442.91,B,B3,Klein ISD,7 years,MORTGAGE,50000,Verified,2011-07,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=794101,  Borrower added on 07/07/11 > I have two loans with high interest rates that I want to consolidate into one loan with this new lower interest rate.<br/>I have a Master's degree<br/>My credit history shows that I always pay my bills on time.<br/>I have been at my current job for the past 7 years.<br/>,debt_consolidation,Consolidated at Lower Interest Rate!,773xx,TX,16.43,0,1997-06,760,764,0,,,6,0,9550,0.723,25,false,0.00,0.00,5870.41,5610.01,2945.65,1915.69,0.0,1009.07,9.47,2012-07,442.91,,2016-09,639,635,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
789774,993737,22500,22500,22450, 36 months,0.1099,736.52,B,B3,Swiss Re,3 years,OWN,92000,Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=789774,"  Borrower added on 07/05/11 > The reason I need to borrow this money is because I just spent most of my savings on buying a house, I wasn't planning on it but it was a great opportunity we couldn't pass up.  I take my financial obligations very seriously, rest assured your money will be safely invested. Thank you&nbsp;<br/>",wedding,Wedding Loan,068xx,CT,6.69,0,2005-05,715,719,0,,,12,0,7672,0.604,28,false,0.00,0.00,22961.6707789592,22910.64,22500.00,461.67,0.0,0.0,0.0,2011-12,6030.42,,2016-09,689,685,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1068006,1302360,19750,19750,19725, 36 months,0.1065,643.33,B,B2,"PACIFIC WOOD LAMINATES, INC.",4 years,RENT,45000,Verified,2011-12,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1068006,"  Borrower added on 12/13/11 > I have a very stable job/ I am a good borrower because I pay my bills on time in the fastest way that I can; and my credit score shows that I care about my credit, and I care about improving my credit. <br>",debt_consolidation,CONSOLIDATION,974xx,OR,22.8,0,2000-09,720,724,0,56,,12,0,16576,0.542,28,false,0.00,0.00,11930.650000000001,11915.62,8590.58,2698.78,0.0,641.29,6.4128999974,2013-09,787.01,,2016-09,499,0,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1054100,1285916,6000,6000,6000, 36 months,0.1242,200.5,B,B4,blinds to go,5 years,RENT,42000,Not Verified,2011-12,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1054100,  Borrower added on 12/04/11 > I AM A GOOD BORROWER COS I HAVE NEVER MISSED A PAYMENT ON MY CREDIT.<br>,major_purchase,personal loan,076xx,NJ,16.66,0,2006-09,675,679,0,,,8,0,7753,0.911,14,false,0.00,0.00,7206.8300015712,7206.83,6000.00,1206.83,0.0,0.0,0.0,2014-09,796.77,,2016-09,699,695,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803608,1009390,12000,12000,11950, 60 months,0.2099,324.58,F,F3,CBP,4 years,MORTGAGE,89000,Not Verified,2011-07,Late (31-120 days),false,https://lendingclub.com/browse/loanDetail.action?loan_id=803608,"  Borrower added on 07/03/11 > Loan to assist in paying a couple of emergency procedures that I had done within the last year.  This loan will help pay for these procedures with a lower, more manageable monthly payment.<br/>",debt_consolidation,Consolidation,917xx,CA,15.53,3,1997-11,665,669,0,11,,7,0,22610,0.958,30,false,71.53,71.29,19401.58,19320.60,11928.48,7456.87,16.23,0.0,0.0,2016-09,302.58,2016-10,2016-09,619,615,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803544,1009316,7200,7200,7200, 36 months,0.1479,248.86,C,C4,Cameron Parish School Board,2 years,MORTGAGE,42000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803544,"  Borrower added on 07/02/11 > These funds will allow me to overcome some unexpected expenses that were recently brought on by emergency room visits, vehicle &amp; home maintenance, etc.  In addition, I'll be able to pay my child's tuition in full for this Summer's Arts Camp.  I have a budget of approximately $1,500/mo. after all monthly bills are paid and my job is extremely stable and secure.<br/>",other,2011,706xx,LA,24.43,0,1999-09,715,719,2,,,12,0,8597,0.988,29,false,0.00,0.00,8940.5191437431,8940.52,7200.00,1740.52,0.0,0.0,0.0,2014-04,988.81,,2014-04,724,720,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803612,1009394,5000,5000,5000, 36 months,0.1523,173.9,C,C5,ATS,2 years,RENT,50000,Source Verified,2011-07,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803612,,small_business,Devious,112xx,NY,3.72,0,2006-10,670,674,1,,,8,0,4379,0.461,11,false,0.00,0.00,5648.2,5648.20,4254.10,1274.00,15.0,105.1,1.051,2014-07,250.0,,2016-09,499,0,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
774287,976450,23500,23500,23500, 60 months,0.1523,561.91,C,C5,Gesu School,10+ years,MORTGAGE,73000,Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=774287,"  Borrower added on 07/03/11 > Currently, the monthly &quot;minimum payment due&quot; for my credit cards is over $600, ranging between 17%-24%. Funds from Lending Club will be used to pay off higher-interest credit cards. I have an excellent payment history for my mortgage, credit cards, household utililties and bills. I have been employed at the same job for more than 15 years.<br/>",debt_consolidation,LCLoan60,191xx,PA,10.88,0,1996-03,720,724,1,,,17,0,17177,0.434,23,false,0.00,0.00,33714.1200674256,33714.12,23500.00,10214.12,0.0,0.0,0.0,2016-07,561.43,,2016-07,699,695,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803600,1009377,3000,3000,3000, 36 months,0.0599,91.26,A,A2,Home Depot,3 years,RENT,66000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803600,,car,2008 f-250,021xx,MA,18.29,0,2000-09,750,754,1,,,7,0,3333,0.249,19,false,0.00,0.00,3174.4172499635,3174.42,3000.00,174.42,0.0,0.0,0.0,2012-09,1988.39,,2012-09,784,780,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803593,1009368,2100,2100,2100, 36 months,0.1523,73.04,C,C5,Immigration and Customs,4 years,RENT,87000,Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803593,"  Borrower added on 07/01/11 > Ran into some unanticipated vet bills for my senior dog.  Put them on my credit card, but would prefer to pay them in one lump some.<br/> Borrower added on 07/01/11 > In addition to those bills my car required unanticipated repairs.  I've had steady employment since college for the last 13 years.<br/>",major_purchase,vehicle repairs,701xx,LA,20.61,0,1997-12,660,664,3,60,,14,0,19350,0.649,28,false,0.00,0.00,2629.1655973395,2629.17,2100.00,529.17,0.0,0.0,0.0,2014-07,85.69,,2016-09,644,640,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803572,1009346,1600,1600,1600, 36 months,0.1689,56.96,D,D4,rockwell collins,10+ years,RENT,39000,Not Verified,2011-07,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803572,,debt_consolidation,nodebt,972xx,OR,10.52,0,1998-04,680,684,1,73,,5,0,9924,0.983,22,false,0.00,0.00,628.999999999999,629.00,388.76,183.00,14.967692307678,42.27,0.5,2012-04,52.78,,2016-09,594,590,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803560,1009333,20000,20000,17695.415571232435, 60 months,0.1349,460.1,C,C2,pollard friendly motor co,10+ years,MORTGAGE,49200,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803560,  Borrower added on 07/01/11 > debt consolidation<br/>,other,expenses,802xx,CO,16.85,0,1990-05,715,719,0,60,,8,0,23013,0.697,24,false,0.00,0.00,26907.35,22720.51,20000.00,6907.35,0.0,0.0,0.0,2015-02,7596.9,,2015-02,779,775,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803561,1009334,14000,14000,13925, 60 months,0.1349,322.07,C,C2,San Carlos Irrigation Project,8 years,MORTGAGE,115132,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803561,  Borrower added on 07/01/11 > I am a repeat Lending Club Borrower! I paid off a $15k (borrowed January 2009) within 2 yrs so I am an excellent investment opportunity. With this loan I am consolidating debt due to unfortunate medical events which have befallen my family these last seven months. Thanks in advance for considering funding my loan!<br/>,debt_consolidation,Repeat Lending Club Borrower,852xx,AZ,12.83,0,1999-08,705,709,0,,,11,0,17409,0.626,20,false,0.00,0.00,17936.5941179652,17840.51,14000.00,3936.59,0.0,0.0,0.0,2014-02,8755.99,,2016-07,714,710,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803553,1009324,17950,17950,17950, 36 months,0.1199,596.12,B,B5,Alcatel-Lucent,5 years,MORTGAGE,113000,Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803553,  Borrower added on 07/01/11 > Look forward to having a concrete and efficient plan to payoff my current credit card debt at a reasonable interest rate and within a guaranteed period of time. Cant wait to close to those 29.99% interest credit cards!<br/>,credit_card,End Credit card debt!!,930xx,CA,12.07,1,1998-09,700,704,0,18,,6,0,17974,0.868,20,false,0.00,0.00,21401.5604194009,21401.56,17950.00,3451.56,0.0,0.0,0.0,2014-03,2924.87,,2016-09,759,755,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1054074,1285686,7000,7000,7000, 36 months,0.0890,222.28,A,A5,JPMORGAN CHASE BANK & CO.,4 years,RENT,85000,Source Verified,2011-12,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1054074,,debt_consolidation,Loan,113xx,NY,7.07,0,2006-05,700,704,0,,,9,0,8006,0.331,18,false,0.00,0.00,8001.7800014001,8001.78,7000.00,1001.78,0.0,0.0,0.0,2014-12,228.33,,2014-12,704,700,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803555,1009328,18000,18000,5999.999999999999, 60 months,0.1099,391.28,B,B3,Bank of the West,< 1 year,RENT,52000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803555,  Borrower added on 07/11/11 > Trying to consolidate all monthly pmts into one pmt.  Current have 4 credit cards with running balance and one auto loan with $4000 left.  Thanks<br/> Borrower added on 07/12/11 > Would like to consolidate credit cards into one pmt.  3 credit cards interest adjustment are due soon.  Currently 3 are either 0 or 1% interest.<br/>,credit_card,Need to consolidate cards into one pmt,945xx,CA,14.4,0,1998-10,750,754,0,,,9,0,14560,0.344,19,false,0.00,0.00,22233.993497629403,7411.33,18000.00,4233.99,0.0,0.0,0.0,2014-04,9726.86,,2014-04,744,740,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
788797,992582,35000,28550,16525, 60 months,0.1149,627.75,B,B4,United Healthcare,5 years,MORTGAGE,140967,Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=788797,"  Borrower added on 07/01/11 > Pool<br/> Borrower added on 07/06/11 > Need by July 24, 2011<br/>",home_improvement,Backyard,543xx,WI,0.41,0,1994-12,795,799,0,,,6,0,0,0.00,30,false,0.00,0.00,30391.157915373704,17590.68,28550.00,1841.16,0.0,0.0,0.0,2012-02,26640.23,,2012-02,784,780,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
801985,1007607,9600,9600,9600, 60 months,0.1879,247.93,E,E3,Travelers Insurance,5 years,MORTGAGE,60000,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=801985,  Borrower added on 07/01/11 > debt consolidation <br/>job is very stablegood borrower as I make payments on time<br/>,debt_consolidation,Debt Consolidation,958xx,CA,11.6,1,1994-05,665,669,0,5,,13,0,12516,0.487,35,false,0.00,0.00,13533.785773371588,13533.79,9600.00,3918.79,15.000000078205,0.0,0.0,2014-03,5700.06,,2014-04,664,660,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803452,992381,24250,24250,8225, 60 months,0.1299,551.64,C,C1,Joseph M Sanzari Company,< 1 year,MORTGAGE,100000,Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803452,"  Borrower added on 06/20/11 > Home Improvment<br/>Always pay ontime<br/>Monthly expenses mortgage, food, insurance, car, utilities approx. $3500 a month<br/>current employment is secure<br/>Borrower added on 06/20/11 > Home Improvment<br/>Always pay ontime<br/>Monthly expenses mortgage, food, insurance, car, utilities approx. $3500 a month<br/>current employment is secure<br/>",wedding,Wedding,070xx,NJ,19.86,0,1979-07,740,744,0,,,19,0,69005,0.234,33,false,0.00,0.00,33098.2299619529,11226.10,24250.00,8848.23,0.0,0.0,0.0,2016-07,551.47,,2016-07,694,690,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803406,1009164,7800,7800,7800, 36 months,0.1099,255.33,B,B3,Catholic Charities,10+ years,MORTGAGE,74000,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803406,,wedding,Wedding Loan,200xx,DC,17.95,0,1995-08,685,689,0,,,17,0,23138,0.646,40,false,0.00,0.00,9110.4131642897,9110.41,7800.00,1310.41,0.0,0.0,0.0,2013-11,2229.7,,2016-09,689,685,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803393,1009151,13000,13000,13000, 60 months,0.1099,282.59,B,B3,Bach Dewberry and Hipes LLC,3 years,MORTGAGE,78204,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803393,,home_improvement,Home Improvement,301xx,GA,21.7,0,1999-12,740,744,0,,,14,0,4663,0.211,29,false,0.00,0.00,15928.5777639582,15928.58,13000.00,2928.58,0.0,0.0,0.0,2014-02,7469.24,,2014-02,804,800,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803369,1009126,2000,2000,2000, 36 months,0.1059,65.09,B,B2,CenturyLink,2 years,MORTGAGE,28800,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803369,  Borrower added on 07/01/11 > this is for homeimprovement and for family fun. <br/>My job is a very stable job<br/> Borrower added on 07/01/11 > thanks<br/> Borrower added on 07/02/11 > This will be a great improvement to the lifestyle of my family and will offer enjoyment for my friends as well.<br/>,home_improvement,Pool,279xx,NC,10.46,4,2001-02,705,709,0,12,,4,0,4535,0.534,24,false,0.00,0.00,2343.2313763443,2343.23,2000.00,343.23,0.0,0.0,0.0,2014-07,68.44,,2014-07,569,565,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
803352,1009107,6000,6000,6000, 36 months,0.0542,180.96,A,A1,greatwide trucking,< 1 year,MORTGAGE,60000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=803352,,home_improvement,home improvement loan,302xx,GA,3.98,0,1999-12,770,774,3,,,6,0,5710,0.299,29,false,0.00,0.00,6514.5206325355,6514.52,6000.00,514.52,0.0,0.0,0.0,2014-07,196.16,,2016-09,799,795,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
